celebrity	有名人|名士|名声|テレビによくでる有名人	anc
finger	指	original
personnel	人事の|職員|全職員|人事課(部)	anc
clip	切り取る|クリップ	anc
upload	アップロード	anc
vice	悪徳|性的不道徳|売春|欠陥|欠点|肉体的欠陥|非行|代理の	anc
pic	写真|絵|絵画	original
minor	より小さい|小さい方の|比較的重要でない|副専攻の|年少の|未成年者	anc
hello	こんにちは|やあ|あのう|もしもし	anc
equity	株|公平|公正|衡平法	anc
signature	署名	anc
planet	惑星	anc
guess	推測する|だと思う|推測|当てずっぽう	anc
tourism	観光事業|観光旅行	anc
straight	まっすぐな|まっすぐに|連続した	anc
integration	統合	anc
saving	節約する|救いの|節約|倹約(の)	anc
frank	フランク(F-人名)|あからさまな|無料送達する|率直な|公然の	anc
graphic	グラフィック|グラフの|図画の|グラフィックアートの|目のあたりに見るような|生きいきとした	anc
associate	関連づける|連想する|つきあう|仲間|同僚	anc
processor	処理装置	anc
insert	挿入する	anc
zoom	急上昇|急上昇する	anc
concert	コンサート|音楽会|演奏会|調和|一致|呼応|囃子|合奏|合唱|合意で解決する	anc
submission	服従|従順|寄託|提案|提出|仲裁付託|(レスリング)押さえ込みに屈すること	anc
surprise	驚き|を驚かせる	anc
ill	病気で|悪く|不親切に|不幸な|悪|不運	anc
hang	掛ける|つるす|絞首刑する･になる	anc
broadcast	放送する|広く|放送	anc
capture	を捕まえる|(注意など)を引きつける	anc
zero	0|ゼロ	anc
anonymous	匿名の	anc
miscellaneous	雑多な|種々雑多の|種々雑多なものからなる|多方面の	anc
trailer	トレーラー|引く人|追跡者|予告編|キャンピングカー	anc
revision	改訂|改正|手直し|加筆|是正|校閲|改訂版|復習	anc
dot	点を打つ|小数点|点	anc
tone	に調子をつける|調子|音|口調|色調|傾向|(体の)平常の調子|正常な状態	anc
territory	販売区域|領土|地域|地方|分野|領域|縄張り	anc
trouble	問題|悩み|苦労|悩ませる	anc
clearly	明瞭に|はっきりと|明るく	anc
vintage	(ある特定地域･時期の)ぶどう酒|古くて価値のあるもの	anc
lease	賃貸契約|(土地･建物など)を賃貸する|賃借する	anc
seminar	セミナー	anc
substance	実体|物質|実質|内容|財産|大要|薬物|麻薬	anc
cancel	無効にする|取消し	anc
adapter	改作者|翻案者|アダプター	anc
generate	生成する|発生させる	anc
strip	人から(栄誉や地位を)奪う|を裸にする|細長い一片	anc
bonus	ボーナス|特別配当金|思いがけない贈り物	anc
frequently	しばしば|頻繁に	anc
reform	改革する|改心させる|改正する|改善する|を矯正する|革新|感化	anc
tip	先|頂点|(内々の)情報|警告|(コンピューター)チップ|祝儀|を傾ける|を開ける|を捨てる|に先をつける	anc
advisor	忠告者(主に米式綴り)	anc
ratio	割合|比例|比	anc
negative	マイナスの|否定の|消極的な|陰画の	anc
eligible	資格のある|望ましい|適任者	anc
whatever	どんなでも|物は何でも|どんな事が～とも|どんな～でも|いったい何	anc
math	数学|mathematics	anc
intelligence	知性|知力･知能|(他国に関する)情報|諜報	anc
checkout	チェックアウト|精算|精算カウンター	anc
junior	年少の|年少者	anc
exactly	正確に|ちょうど	anc
nearly	ほとんど|よく似て|ほぼ|近くに|親しく	anc
handling	取り扱い|ハンドリング|扱うこと|出荷|操作|手綱捌き	anc
applicant	志願者|応募者	anc
extreme	極端な|非常な|極度の|過激な|最後の|窮境|危機|最後の手段	anc
mechanism	機構|機械装置|仕組み|手段|メカニズム	anc
circle	旋回する|迂回する|円|軌道|円周|輪|範囲|循環|集団	anc
interaction	相互作用	anc
shift	を変える|移す|変化|移動|交替	anc
anime	アニメ|アニメーション	anc
plug	差し込み|消火栓|栓|プラグ|ソケット|点火栓|をふさぐ|宣伝(する)	anc
plain	明白な|質素な|率直な|(味が)あっさりした|平原|平野	anc
solve	を解決する	anc
residential	住居の	anc
treat	を扱う|を手当てする|楽しみ|喜び|おごり	anc
seed	種|をまく|種をまく|(スポーツ)シードする	anc
burn	燃やす|火傷	anc
academy	専門学校|学士院	anc
sky	空	anc
matrix	母体|(数)行列|鋳型|字母|マトリックス|素地	anc
principal	重要な|主要な|第1の|元金の|主役|支配者|校長|社長|主犯|第一債務者	anc
identity	身元|正体|独自性	anc
consideration	考慮|思いやり	anc
compatible	両立できる|矛盾のない|(ソフトウェアなどで)互換性がある	anc
genre	類型|形式|様式|ジャンル|風俗画(の)|特殊な技術･ストーリー･セットを使用した映画	anc
fruit	くだもの	anc
rural	rural|都会(urban)に対し|田舎(いなか)風の|田園の	anc
repeat	繰り返す|くり返して言う|他言する|暗唱する|反覆|複写|写し	anc
null	無効の|無価値の|特色(表情)のない|存在しない|零(の)	anc
audit	監査|(帳簿など)を検査する|(講義)を聴講する	anc
recreation	リクリエーション|レクリエーション|気晴らし|娯楽|休養|保養	anc
strategic	戦略上の|(巧みな)戦略(上)の|計略の|有利な	anc
certification	証明書|認可|保証	anc
spam	スパム	anc
economics	経済学	anc
landscape	の風景を美化する|庭師をする|景色|風景画	anc
deposit	預かり|積立金|保証金|堆積物|埋蔵物|を堆積させる|を預ける|を貯金する|挿入する|蒸着する|溶着する	anc
apartment	アパート	anc
tank	タンク|水槽|戦車	anc
comfort	を慰める|元気付ける|安心させる|楽しみ	anc
gb	ギガバイト	anc
peak	頂点|峰|最高点|先端|を最高にする	anc
debate	討論(する)|討議|熟慮|論議する|を熟考する	anc
exclusive	排他的な|専門的な	anc
rare	まれな|めずらしい|特別すぐれた|(空気など)希薄な	anc
honor	名誉(となるもの)|光栄|尊敬|栄誉を授ける	anc
rain	雨が降る|雨	anc
perspective	遠近法の|見込み|遠近(画)法|透視図法|遠近感|観点|展望|将来の見通し	anc
chairman	司会者|議長|座長|委員長|会長	anc
lib	(〜)解放(liberation)	ejdict
prescription	処方(箋|薬)|指示|規定|規範|法規|時効|おきて	anc
decide	決める|決心する	anc
infrastructure	基幹施設|経済基盤|会社の基礎設備	anc
manner	方法|態度|行儀|風習|様式|礼儀作法	anc
beta	(第2ギリシア文字)ベータ|Β|β|ベータ星(星座の中で2番目に明るい星 cf|α星)	anc
paragraph	節にわける|段落|小記事(を書く)|を段落に分ける	anc
matter	問題|事柄|重要である	anc
lane	狭い道|小道|通路|小径	anc
exposure	露出|暴露	anc
pub	パブ|イギリスで発達した酒場のこと|Public Houseの略	anc
toll	死傷者数(number of death)|損害|料金|報酬|徴収する|(鐘など)を鳴らす	anc
experiment	実験|実験装置|試み|実験する	anc
holder	入れもの|所有者|入れ物|所有|支える	anc
gratis	無料で|ただで|ただの	ejdict
gender	(文法上の)性(sex)	anc
ticket	切符	anc
wrap	を包む|包装紙|覆うもの	anc
legislation	法律制定|法規|法律|法	anc
biography	一代記|伝記	anc
dish	大皿|盛り皿|盛付け料理|(口語)かわいこちゃん	anc
bell	鈴をつける|鈴	anc
jazz	ジャズ	anc
toward	〜の方へ	original
philosophy	哲学|哲理|人生観|達観	anc
lingerie	婦人用下着|ランジェリー	anc
gate	門|門に似た狭い通路	anc
won	ウォン(韓国･北朝鮮の通貨単位)|winの過去･過去分詞	anc
slightly	わずかに|ほっそりと|僅かに	anc
ultimate	根本的な|究極|最終の|究極の|究極点	anc
conversion	転換|換算|転向|交換	anc
maker	製造業者|創造主	anc
postal	郵便局の|郵便(局)の	anc
interior	インテリア|内部|奥地|中にある|内側の|内地の	anc
yard	庭	anc
dual	(文法)双数の|二者の|二重の|二つの部分から成る	anc
episode	挿話	anc
proof	証明|証拠|試験|論証|に耐える|検査済みの|保証付きの|校正刷り	anc
extend	を広げる|延長する|広がる|伸びる	anc
static	静止した|空電|静的な	anc
factory	工場|代理店	anc
tea	茶|ドレミのシ(Doe,Ray,Me,Far,Sew,La,*)	original
accuracy	精密さ|正確|精度	anc
shower	に水を注ぐ|にわか雨|夕立	anc
oz	重さの単位|1オンス=約28|3グラム	anc
specify	明白に記す|記入する|を明細に述べる|を指定する|を明細書に記入する	anc
hip	しり|センスのある|流行最先端の|臀部|腰|賢い	anc
soil	土壌|土|土地|国土|汚す|けがす|汚れ|汚水|肥料	anc
moon	月	booqs
array	陣列|隊列|装い|整列させる	anc
mg	ミリグラム|質量の単位|0|001グラム	anc
guard	用心する|歩哨|見張り|守る|保護する|を慎む|警戒する|護衛者|番人 (UK英)列車の車掌	anc
cape	肩マント|岬|ケープ	anc
highway	主要ルート|ハイウェイ|幹線道路	anc
audience	支持者|聴衆|謁見|観客|観衆	anc
novel	(長編)小説|新しい|珍しい|異常な|新奇な	anc
famous	よく知られた|有名な|名高い	anc
violence	狂暴性|激しさ|暴行|乱暴|強姦|冒涜|バイオレンス|暴力	anc
preparation	準備|用意	anc
admission	入場|入学|許可|告白	anc
permanent	永久の|(半)永久的な|永続する|耐久の|常設の	anc
agriculture	農業|農業の|農学	anc
assess	評価する|査定する|課する|評定する	anc
folk	(特定の)人々|town folk 町の人たち|(people のほうが一般的)	anc
conclusion	結論|結末	anc
practical	実際的な|現実的な|役に立つ|実地の|経験豊かな	anc
realize	理解する|を悟る|を実現する	anc
tower	塔|やぐら|要塞|とりで|そびえる	anc
configure	作る|構成する	anc
originally	独創的に|もとは|元は|元来|本来|初め|始め|元々	anc
keyboard	キーボード|鍵盤	anc
salt	塩(の)|塩辛い|刺激|に塩をかける	anc
producer	生産者|演出家|製作者|興行主|経営者	anc
provision	供給|用意	anc
regulation	規則|取り締まり|規定|条例|調節|調整|法規	anc
secondary	二流の|衛星|代理人|第2の|二次的な|補助的な|(学校･教育が)中等の	anc
entity	存在|存在物|実在物|存在者|自主的なもの|独立的なもの|自主性|独自性|実在	anc
nutrition	栄養物摂取|栄養物|滋養の|食物	anc
turkey	トルコ共和国|七面鳥	original
bottle	瓶	anc
wonderful	すばらしい	anc
neighborhood	近所の人々|近所|付近	anc
majority	大部分|大多数|過半数|多数党|成年	anc
tournament	トーナメント|試合|競技|選手権大会	anc
proceed	進む|～しはじめる	anc
cream	クリーム|乳脂|最良の部分	anc
prevention	防止|予防	anc
commitment	献身|傾倒|約束	anc
instant	切迫した|瞬間	anc
presence	プレゼンス|存在|物腰|面前|居ること|存在すること|出席|同席|人前|参列	anc
automatic	自動的|自動の	anc
whom	だれに|だれを|するところの人|そしてその人を	anc
soccer	サッカー	anc
calculator	計算機	anc
tune	曲|ふし|旋律|調べ|正しい調子|の調子を合わせる	anc
serial	(番号などが)連続的な|連載の|連載物|続き物|連続番組|連続もの	anc
resume	再会する|回復する|占める|を取り返す|履歴書(=curriculum vitae)	original
decrease	減る|減らす|減少|(反)increase	anc
lift	解除する|向上させる|持ち上げる|高揚|昇進|助力|リフト	anc
specialty	専門|名物|特徴	anc
healthcare	ヘルスケア	anc
participation	関与|参加|加入|にあずかること	anc
crack	〜にひびを入れる|割る|神経が参る|コカイン|パリッ|ピシッ|雷の音	original
pad	当て|詰め物|当て物|に詰め物をする|を長引かせる	anc
coat	の表面をおおう|めっき|覆う	anc
ideal	理想にかなった|理想|極致|基準|観念的なもの|最上の|典型	anc
broad	(軽蔑的に)女|幅の広い|広義の|明白な|下品な|一般的な|明るい|広大な|幅がある|楽しみ|(俗)若い女	anc
removal	除去|移動	anc
actor	俳優	anc
threat	脅迫|おどし|脅威	anc
toy	おもちゃ|おもちゃの|つまらぬもの|もてあそぶ|いいかげんに扱う	anc
twin	双子の片方|双子|似た者の一方	anc
ahead	前もって|前方に	anc
voyeur	詮索好き(な人)|ゴシップ好き(な人)|のぞき魔	anc
utility	ユーティリティ|役に立つこと|役に立つもの	anc
ink	インク|調印する|sign	anc
spy	ひそかに調査する|密かに見張る|スパイ	anc
delta	(第4ギリシア文字)三角州|デルタ|Δ|δ	anc
attachment	取付け|付着|接着|吸着|付着物|付属物|付属部品	anc
tube	地下鉄|パイプ|管|筒|管楽器|チューブ	anc
despite	〜にも関わらず	original
buddy	親友|仲間|相棒	anc
proper	適切な|正しい|礼儀正しい|正常の|固有の|(名詞の後ろで)厳密な意味での	anc
contemporary	現代の|最新の|同時代の|同時期の人|同年齢の人	anc
blonde	金髪の	anc
cartridge	カートリッジ|パトローネ|薬包|弾薬筒	anc
alpha	(第1ギリシア文字)アルファ|Α|α	original
exit	出口	anc
chamber	公式の間|議場|議院|会議所|室|寝室|貸室	anc
percentage	パーセンテージ|百分率|割合|手数料|利益	anc
loop	環状をなす折返し点|輪|中心点|に巻き付ける|輪になる|宙返り飛行する|ループ|を輪にする	anc
collect	を集める|を徴収する	anc
dinner	ディナー|夕食	anc
inspection	検査	anc
nurse	養成する人|看護婦|乳母|授乳する|看護する|大事に育てる|(思想など)を心に抱く	anc
empty	空の|空虚な	anc
previously	以前は|前もって	anc
bureau	官庁の局|事務局(an information bureau案内所)|化粧ダンス	anc
trademark	商標|登録商標	anc
pilot	パイロット|水先案内人|を導く|を通す|試験的な|(ガスの)口火	anc
hey	おい!|ちょっと|おい	anc
accident	天災|偶然|事故|災難	anc
building	建物	anc
customize	を注文で特製する	anc
miller	粉屋|製粉業者|フライス盤	original
adobe	日干しレンガ	original
exhibit	展覧する|公開する|展示品|展示する|証拠	anc
kiss	軽く触れる|キス(する)|口づけ|軽い接触|砂糖菓子|(風が)軽く～に触れる	anc
router	ルーター	anc
ram	雄羊|杭打ち機|RAM(Random Access Memory|コンピュータ記憶装置	anc
sharp	明敏な|鋭い|急な|はっきりした|激しい|きびしい|鋭敏な|ちょうど	anc
luxury	豪奢な(品)|ぜいたく|快楽|贅沢(品)|おごり|満足|贅沢な	anc
advisory	助言の|顧問の|諮問の	anc
introduce	を紹介する	anc
hate	ひどく嫌う|することをいやがる|憎む|残念に思う	anc
verify	証明する|が本当であることを証明する|を立証する	anc
plot	(陰謀など)を企てる|構想をねる|地区|小区画の土地|脚色|筋	anc
salary	棒給|給料|サラリー	anc
nearby	すぐ近くの|すぐ近くに|すぐ隣に	anc
villa	(大)別荘|いなかの(大)邸宅|(UK英)郊外住宅	anc
annotation	注|注釈	anc
gambling	とばく	anc
complaint	不平|グチ|不満|(民事の)告訴|病気	anc
outdoors	戸外で|戸外|片田舎	anc
jacket	ジャケット|上着|被覆物|カバー|(動物の)毛皮	anc
certainly	もちろんです|必ず|確かに|確実に|そうですとも	anc
muscle	筋肉|腕力|圧力|強引に押し進む	anc
outlet	(チェーンの)店(｢販売代理店｣が原義)|販路|小売店|コンセント|出口|はけ口	anc
indeed	本当に|実に|全く|実際は|なるほど|いかにも	anc
bass	男声最低音|(次の順に高くなる|bass|baritone|tenor|alto(女声)|treble(女声soprano)|バス(魚類|スズキの類)	anc
examination	試験|調査	anc
virgin	純潔の|未婚婦人|修道女(まれ)	anc
reaction	反応|反作用	anc
ignore	(意図的に)無視する|怠る|知らないふりをする	anc
province	分野|州|地方|国|県|田舎|地域|省|範囲	anc
notification	通知書	anc
printer	プリンター	anc
exception	例外|除外|異論|異議	anc
exceed	(程度･限度など)を越える|を凌ぐ|より大きい|に優る	anc
storm	突入する|強襲する|嵐(が吹く)|暴風	anc
backup	バックアップ	anc
mostly	たいていは|大部分は|主に	anc
noise	(不快で非音楽的な)音|騒音|騒がしさ|雑音|言い触らす	anc
relief	(苦痛などを)取り除くこと|安心|休息|救援|救済	anc
evil	不吉な|悪|悪い|邪悪な|不運の	anc
agenda	議題|予定表|会議事項|計画表|議事日程|備忘録	anc
bowl	(boʊl)わん|鉢|どんぶり|ボール	anc
optical	光学上の|眼の	anc
curriculum	教育課程|カリキュラム	anc
transmission	変速機|送信|伝達|伝染|伝導|発信	anc
scope	範囲|余地|機会|作用域	anc
algorithm	アルゴリズム|演算手順	anc
broker	ブローカー|仲買人	anc
feeling	感覚|感じ|知覚|感情|情緒|思いやり|興奮	anc
equivalent	同価値の|～相当の|等価な物|等しい|同等物	anc
reasonable	道理にかなった|思慮分別のある|適度な|妥当な	anc
chocolate	チョコレート	anc
width	幅|広さ	anc
broadband	ブロードバンド	anc
combine	を結合させる|組み合わせる|結合する	anc
importance	重要性|身分の高いこと	anc
marketplace	市の開かれる広場|売り込み市場	anc
onto	〜の上へ	original
compact	ぎっしり詰まった|コンパクトな|小型車|小型|(二国間または多国間の)盟約|盟約を結ぶ	anc
encyclopedia	百科事典|百科辞典	anc
demo	デモ(参加者)|試聴用テープ	anc
terminal	死に至る|終末の|終点|ターミナル|3端末|端子	anc
webmaster	ウェブマスター	anc
recipe	調理法|製法|処方箋|方策|手段	anc
sentence	宣告|判決|(の判決を)宣告する|文	anc
constant	変わらない|定数|不変の|絶え間ない|一定の|不断の	anc
diff	差分(二つの値の差)	anc
tennis	テニス	anc
bone	骨	anc
formula	公式|方式|式辞|調合乳	original
charter	に特許を与える|憲章|憲法|constitution	anc
generic	ノーブランドの|属の|一般的な|包括的な|(文法)総称的な	anc
rapid	速度が速い|急速な|早急の|険しい	anc
mill	ひき臼|製粉機|水車場|工場|圧搾機|製粉する	anc
specifically	明確に|特に	anc
yeah	はい	anc
lifestyle	生活様式	anc
converter	改宗させる人|転炉|(原子力)転換炉|(電気)変換器	anc
conservation	保存|保護|維持|国家管理	anc
lecture	小言を言う|講演|講義する|講義|説教	anc
climate	風土|気候|地方|地帯|土地	anc
evolution	進化(論)|発展|展開|考案|旋回|放出	anc
obligation	負担|恩義|義務|債券|債務|義理|お陰	anc
camcorder	カムコーダー|カメラ一体型VTR	anc
usage	用法|使用法	anc
oak	オーク材の|オーク|カシ|ナラ	anc
mod	(服装など)流行の最先端をいく|大胆な|前衛的な	anc
discovery	ディスカバリー	anc
modify	修正する|緩和する|修飾する	anc
taste	を味わう|を経験する|味|風味|好み|風情|経験	anc
census	人口調査|国勢調査|個体数調査|の人口を調査する	anc
wash	洗う|を押し流す	anc
bathroom	バスルーム|トイレ	anc
gnu	ヌー|ウシレイヨウ	anc
prince	王子|王|皇族|皇子|プリンス|公爵|君主	anc
visa	査証|裏書き|ビザ|旅券に裏書きをする|ビザを与える	original
appendix	付属物|(俗)盲腸	anc
transit	通過する|運送|推移|通過|経過|通行|運搬|輸送	anc
